"","AirQualityStationEoICode","DatetimeBegin","DatetimeEnd","AirPollutant","Concentration","UnitOfMeasurement","Validity","Verification"
"6351","ES1926A","2023-05-04 00:00:00 +01:00","2023-05-04 01:00:00 +01:00","NO",1,"µg/m3",1,3
"6352","ES1926A","2023-05-04 01:00:00 +01:00","2023-05-04 02:00:00 +01:00","NO",1,"µg/m3",1,3
"6353","ES1926A","2023-05-04 02:00:00 +01:00","2023-05-04 03:00:00 +01:00","NO",1,"µg/m3",1,3
"6354","ES1926A","2023-05-04 03:00:00 +01:00","2023-05-04 04:00:00 +01:00","NO",1,"µg/m3",1,3
"6355","ES1926A","2023-05-04 04:00:00 +01:00","2023-05-04 05:00:00 +01:00","NO",1,"µg/m3",1,3
"6356","ES1926A","2023-05-04 05:00:00 +01:00","2023-05-04 06:00:00 +01:00","NO",1,"µg/m3",1,3
"6357","ES1926A","2023-05-04 06:00:00 +01:00","2023-05-04 07:00:00 +01:00","NO",6,"µg/m3",1,3
"6358","ES1926A","2023-05-05 00:00:00 +01:00","2023-05-05 01:00:00 +01:00","NO",1,"µg/m3",1,3
"6359","ES1926A","2023-05-04 22:00:00 +01:00","2023-05-04 23:00:00 +01:00","NO",1,"µg/m3",1,3
"6360","ES1926A","2023-05-04 23:00:00 +01:00","2023-05-05 00:00:00 +01:00","NO",1,"µg/m3",1,3
"6361","ES1926A","2023-05-05 01:00:00 +01:00","2023-05-05 02:00:00 +01:00","NO",1,"µg/m3",1,3
"6362","ES1926A","2023-05-05 02:00:00 +01:00","2023-05-05 03:00:00 +01:00","NO",1,"µg/m3",1,3
"6363","ES1926A","2023-05-05 03:00:00 +01:00","2023-05-05 04:00:00 +01:00","NO",1,"µg/m3",1,3
"6364","ES1926A","2023-05-05 04:00:00 +01:00","2023-05-05 05:00:00 +01:00","NO",1,"µg/m3",1,3
"6365","ES1926A","2023-05-05 05:00:00 +01:00","2023-05-05 06:00:00 +01:00","NO",1,"µg/m3",1,3
"6366","ES1926A","2023-05-05 06:00:00 +01:00","2023-05-05 07:00:00 +01:00","NO",13,"µg/m3",1,3
"6367","ES1926A","2023-05-05 07:00:00 +01:00","2023-05-05 08:00:00 +01:00","NO",21,"µg/m3",1,3
"6368","ES1926A","2023-05-05 08:00:00 +01:00","2023-05-05 09:00:00 +01:00","NO",4,"µg/m3",1,3
"6369","ES1926A","2023-05-05 09:00:00 +01:00","2023-05-05 10:00:00 +01:00","NO",1,"µg/m3",1,3
"6370","ES1926A","2023-05-05 10:00:00 +01:00","2023-05-05 11:00:00 +01:00","NO",2,"µg/m3",1,3
"6371","ES1926A","2023-05-05 11:00:00 +01:00","2023-05-05 12:00:00 +01:00","NO",2,"µg/m3",1,3
"6372","ES1926A","2023-05-05 12:00:00 +01:00","2023-05-05 13:00:00 +01:00","NO",2,"µg/m3",1,3
"6373","ES1926A","2023-05-05 13:00:00 +01:00","2023-05-05 14:00:00 +01:00","NO",2,"µg/m3",1,3
"6374","ES1926A","2023-05-05 14:00:00 +01:00","2023-05-05 15:00:00 +01:00","NO",2,"µg/m3",1,3
"6375","ES1926A","2023-05-05 15:00:00 +01:00","2023-05-05 16:00:00 +01:00","NO",1,"µg/m3",1,3
"6376","ES1926A","2023-05-05 16:00:00 +01:00","2023-05-05 17:00:00 +01:00","NO",1,"µg/m3",1,3
"6377","ES1926A","2023-05-05 17:00:00 +01:00","2023-05-05 18:00:00 +01:00","NO",2,"µg/m3",1,3
"6378","ES1926A","2023-05-05 18:00:00 +01:00","2023-05-05 19:00:00 +01:00","NO",2,"µg/m3",1,3
"6379","ES1926A","2023-05-05 19:00:00 +01:00","2023-05-05 20:00:00 +01:00","NO",1,"µg/m3",1,3
"6380","ES1926A","2023-05-05 20:00:00 +01:00","2023-05-05 21:00:00 +01:00","NO",1,"µg/m3",1,3
"6381","ES1926A","2023-05-05 21:00:00 +01:00","2023-05-05 22:00:00 +01:00","NO",1,"µg/m3",1,3
"6382","ES1926A","2023-05-06 00:00:00 +01:00","2023-05-06 01:00:00 +01:00","NO",1,"µg/m3",1,3
"6383","ES1926A","2023-05-05 22:00:00 +01:00","2023-05-05 23:00:00 +01:00","NO",1,"µg/m3",1,3
"6384","ES1926A","2023-05-05 23:00:00 +01:00","2023-05-06 00:00:00 +01:00","NO",1,"µg/m3",1,3
"6385","ES1926A","2023-05-06 01:00:00 +01:00","2023-05-06 02:00:00 +01:00","NO",1,"µg/m3",1,3
"6386","ES1926A","2023-05-06 02:00:00 +01:00","2023-05-06 03:00:00 +01:00","NO",1,"µg/m3",1,3
"6387","ES1926A","2023-05-06 03:00:00 +01:00","2023-05-06 04:00:00 +01:00","NO",1,"µg/m3",1,3
"6388","ES1926A","2023-05-06 04:00:00 +01:00","2023-05-06 05:00:00 +01:00","NO",1,"µg/m3",1,3
"6389","ES1926A","2023-05-06 05:00:00 +01:00","2023-05-06 06:00:00 +01:00","NO",1,"µg/m3",1,3
"6390","ES1926A","2023-05-06 06:00:00 +01:00","2023-05-06 07:00:00 +01:00","NO",1,"µg/m3",1,3
"6391","ES1926A","2023-05-06 07:00:00 +01:00","2023-05-06 08:00:00 +01:00","NO",2,"µg/m3",1,3
"6392","ES1926A","2023-05-06 08:00:00 +01:00","2023-05-06 09:00:00 +01:00","NO",2,"µg/m3",1,3
"6393","ES1926A","2023-05-06 09:00:00 +01:00","2023-05-06 10:00:00 +01:00","NO",1,"µg/m3",1,3
"6394","ES1926A","2023-05-06 10:00:00 +01:00","2023-05-06 11:00:00 +01:00","NO",2,"µg/m3",1,3
"6395","ES1926A","2023-05-06 11:00:00 +01:00","2023-05-06 12:00:00 +01:00","NO",2,"µg/m3",1,3
"6396","ES1926A","2023-05-06 12:00:00 +01:00","2023-05-06 13:00:00 +01:00","NO",3,"µg/m3",1,3
"6397","ES1926A","2023-05-06 13:00:00 +01:00","2023-05-06 14:00:00 +01:00","NO",2,"µg/m3",1,3
"6398","ES1926A","2023-05-06 14:00:00 +01:00","2023-05-06 15:00:00 +01:00","NO",1,"µg/m3",1,3
"6399","ES1926A","2023-05-06 15:00:00 +01:00","2023-05-06 16:00:00 +01:00","NO",1,"µg/m3",1,3
"6400","ES1926A","2023-05-06 16:00:00 +01:00","2023-05-06 17:00:00 +01:00","NO",1,"µg/m3",1,3
"6401","ES1926A","2023-05-06 17:00:00 +01:00","2023-05-06 18:00:00 +01:00","NO",1,"µg/m3",1,3
"6402","ES1926A","2023-05-06 18:00:00 +01:00","2023-05-06 19:00:00 +01:00","NO",1,"µg/m3",1,3
"6403","ES1926A","2023-05-06 19:00:00 +01:00","2023-05-06 20:00:00 +01:00","NO",1,"µg/m3",1,3
"6404","ES1926A","2023-05-06 20:00:00 +01:00","2023-05-06 21:00:00 +01:00","NO",1,"µg/m3",1,3
"6405","ES1926A","2023-05-06 21:00:00 +01:00","2023-05-06 22:00:00 +01:00","NO",1,"µg/m3",1,3
"6406","ES1926A","2023-05-07 00:00:00 +01:00","2023-05-07 01:00:00 +01:00","NO",1,"µg/m3",1,3
"6407","ES1926A","2023-05-06 22:00:00 +01:00","2023-05-06 23:00:00 +01:00","NO",1,"µg/m3",1,3
"6408","ES1926A","2023-05-06 23:00:00 +01:00","2023-05-07 00:00:00 +01:00","NO",1,"µg/m3",1,3
"6409","ES1926A","2023-05-07 01:00:00 +01:00","2023-05-07 02:00:00 +01:00","NO",1,"µg/m3",1,3
"6410","ES1926A","2023-05-07 02:00:00 +01:00","2023-05-07 03:00:00 +01:00","NO",1,"µg/m3",1,3
"6411","ES1926A","2023-05-07 03:00:00 +01:00","2023-05-07 04:00:00 +01:00","NO",1,"µg/m3",1,3
"6412","ES1926A","2023-05-07 04:00:00 +01:00","2023-05-07 05:00:00 +01:00","NO",1,"µg/m3",1,3
"6413","ES1926A","2023-05-07 05:00:00 +01:00","2023-05-07 06:00:00 +01:00","NO",1,"µg/m3",1,3
"6414","ES1926A","2023-05-07 06:00:00 +01:00","2023-05-07 07:00:00 +01:00","NO",1,"µg/m3",1,3
"6415","ES1926A","2023-05-07 07:00:00 +01:00","2023-05-07 08:00:00 +01:00","NO",1,"µg/m3",1,3
"6416","ES1926A","2023-05-07 08:00:00 +01:00","2023-05-07 09:00:00 +01:00","NO",1,"µg/m3",1,3
"6417","ES1926A","2023-05-07 09:00:00 +01:00","2023-05-07 10:00:00 +01:00","NO",1,"µg/m3",1,3
"6418","ES1926A","2023-05-07 10:00:00 +01:00","2023-05-07 11:00:00 +01:00","NO",1,"µg/m3",1,3
"6419","ES1926A","2023-05-07 11:00:00 +01:00","2023-05-07 12:00:00 +01:00","NO",1,"µg/m3",1,3
"6420","ES1926A","2023-05-07 12:00:00 +01:00","2023-05-07 13:00:00 +01:00","NO",1,"µg/m3",1,3
"6421","ES1926A","2023-05-07 13:00:00 +01:00","2023-05-07 14:00:00 +01:00","NO",1,"µg/m3",1,3
"6422","ES1926A","2023-05-07 14:00:00 +01:00","2023-05-07 15:00:00 +01:00","NO",1,"µg/m3",1,3
"6423","ES1926A","2023-05-07 15:00:00 +01:00","2023-05-07 16:00:00 +01:00","NO",1,"µg/m3",1,3
"6424","ES1926A","2023-05-07 16:00:00 +01:00","2023-05-07 17:00:00 +01:00","NO",1,"µg/m3",1,3
"6425","ES1926A","2023-05-07 17:00:00 +01:00","2023-05-07 18:00:00 +01:00","NO",1,"µg/m3",1,3
"6426","ES1926A","2023-05-07 18:00:00 +01:00","2023-05-07 19:00:00 +01:00","NO",1,"µg/m3",1,3
"6427","ES1926A","2023-05-07 19:00:00 +01:00","2023-05-07 20:00:00 +01:00","NO",1,"µg/m3",1,3
"6428","ES1926A","2023-05-07 20:00:00 +01:00","2023-05-07 21:00:00 +01:00","NO",1,"µg/m3",1,3
"6429","ES1926A","2023-05-07 21:00:00 +01:00","2023-05-07 22:00:00 +01:00","NO",1,"µg/m3",1,3
"6430","ES1970A","2023-05-01 11:00:00 +01:00","2023-05-01 12:00:00 +01:00","NO",3,"µg/m3",1,3
"6431","ES1970A","2023-05-01 12:00:00 +01:00","2023-05-01 13:00:00 +01:00","NO",3,"µg/m3",1,3
"6432","ES1970A","2023-05-01 13:00:00 +01:00","2023-05-01 14:00:00 +01:00","NO",3,"µg/m3",1,3
"6433","ES1970A","2023-05-01 14:00:00 +01:00","2023-05-01 15:00:00 +01:00","NO",3,"µg/m3",1,3
"6434","ES1970A","2023-05-01 15:00:00 +01:00","2023-05-01 16:00:00 +01:00","NO",3,"µg/m3",1,3
"6435","ES1970A","2023-05-01 16:00:00 +01:00","2023-05-01 17:00:00 +01:00","NO",3,"µg/m3",1,3
"6436","ES1970A","2023-05-01 17:00:00 +01:00","2023-05-01 18:00:00 +01:00","NO",3,"µg/m3",1,3
"6437","ES1970A","2023-05-01 18:00:00 +01:00","2023-05-01 19:00:00 +01:00","NO",3,"µg/m3",1,3
"6438","ES1970A","2023-05-01 19:00:00 +01:00","2023-05-01 20:00:00 +01:00","NO",3,"µg/m3",1,3
"6439","ES1970A","2023-05-01 20:00:00 +01:00","2023-05-01 21:00:00 +01:00","NO",3,"µg/m3",1,3
"6440","ES1970A","2023-05-01 21:00:00 +01:00","2023-05-01 22:00:00 +01:00","NO",3,"µg/m3",1,3
"6441","ES1970A","2023-05-01 22:00:00 +01:00","2023-05-01 23:00:00 +01:00","NO",3,"µg/m3",1,3
"6442","ES1970A","2023-05-01 23:00:00 +01:00","2023-05-02 00:00:00 +01:00","NO",3,"µg/m3",1,3
"6443","ES1970A","2023-05-02 00:00:00 +01:00","2023-05-02 01:00:00 +01:00","NO",3,"µg/m3",1,3
"6444","ES1970A","2023-05-02 01:00:00 +01:00","2023-05-02 02:00:00 +01:00","NO",3,"µg/m3",1,3
"6445","ES1970A","2023-05-02 02:00:00 +01:00","2023-05-02 03:00:00 +01:00","NO",3,"µg/m3",1,3
"6446","ES1970A","2023-05-02 03:00:00 +01:00","2023-05-02 04:00:00 +01:00","NO",3,"µg/m3",1,3
"6447","ES1970A","2023-05-02 04:00:00 +01:00","2023-05-02 05:00:00 +01:00","NO",3,"µg/m3",1,3
"6448","ES1970A","2023-05-02 05:00:00 +01:00","2023-05-02 06:00:00 +01:00","NO",13,"µg/m3",1,3
"6449","ES1970A","2023-05-02 06:00:00 +01:00","2023-05-02 07:00:00 +01:00","NO",82,"µg/m3",1,3
"6450","ES1970A","2023-05-02 07:00:00 +01:00","2023-05-02 08:00:00 +01:00","NO",46,"µg/m3",1,3
"6451","ES1970A","2023-05-02 08:00:00 +01:00","2023-05-02 09:00:00 +01:00","NO",16,"µg/m3",1,3
"6452","ES1970A","2023-05-02 11:00:00 +01:00","2023-05-02 12:00:00 +01:00","NO",5,"µg/m3",1,3
"6453","ES1970A","2023-05-04 07:00:00 +01:00","2023-05-04 08:00:00 +01:00","NO",34,"µg/m3",1,3
"6454","ES1970A","2023-05-04 08:00:00 +01:00","2023-05-04 09:00:00 +01:00","NO",16,"µg/m3",1,3
"6455","ES1970A","2023-05-04 09:00:00 +01:00","2023-05-04 10:00:00 +01:00","NO",8,"µg/m3",1,3
"6456","ES1970A","2023-05-01 00:00:00 +01:00","2023-05-01 01:00:00 +01:00","NO",3,"µg/m3",1,3
"6457","ES1970A","2023-05-01 01:00:00 +01:00","2023-05-01 02:00:00 +01:00","NO",3,"µg/m3",1,3
"6458","ES1970A","2023-05-01 02:00:00 +01:00","2023-05-01 03:00:00 +01:00","NO",3,"µg/m3",1,3
"6459","ES1970A","2023-05-01 03:00:00 +01:00","2023-05-01 04:00:00 +01:00","NO",3,"µg/m3",1,3
"6460","ES1970A","2023-05-01 04:00:00 +01:00","2023-05-01 05:00:00 +01:00","NO",3,"µg/m3",1,3
"6461","ES1970A","2023-05-01 05:00:00 +01:00","2023-05-01 06:00:00 +01:00","NO",3,"µg/m3",1,3
"6462","ES1970A","2023-05-01 06:00:00 +01:00","2023-05-01 07:00:00 +01:00","NO",3,"µg/m3",1,3
"6463","ES1970A","2023-05-01 07:00:00 +01:00","2023-05-01 08:00:00 +01:00","NO",3,"µg/m3",1,3
"6464","ES1970A","2023-05-01 08:00:00 +01:00","2023-05-01 09:00:00 +01:00","NO",3,"µg/m3",1,3
"6465","ES1970A","2023-05-01 09:00:00 +01:00","2023-05-01 10:00:00 +01:00","NO",3,"µg/m3",1,3
"6466","ES1970A","2023-05-01 10:00:00 +01:00","2023-05-01 11:00:00 +01:00","NO",3,"µg/m3",1,3
"6467","ES1970A","2023-05-02 12:00:00 +01:00","2023-05-02 13:00:00 +01:00","NO",8,"µg/m3",1,3
"6468","ES1970A","2023-05-02 13:00:00 +01:00","2023-05-02 14:00:00 +01:00","NO",5,"µg/m3",1,3
"6469","ES1970A","2023-05-02 14:00:00 +01:00","2023-05-02 15:00:00 +01:00","NO",4,"µg/m3",1,3
"6470","ES1970A","2023-05-02 15:00:00 +01:00","2023-05-02 16:00:00 +01:00","NO",4,"µg/m3",1,3
"6471","ES1970A","2023-05-02 16:00:00 +01:00","2023-05-02 17:00:00 +01:00","NO",5,"µg/m3",1,3
"6472","ES1970A","2023-05-02 17:00:00 +01:00","2023-05-02 18:00:00 +01:00","NO",5,"µg/m3",1,3
"6473","ES1970A","2023-05-02 18:00:00 +01:00","2023-05-02 19:00:00 +01:00","NO",5,"µg/m3",1,3
"6474","ES1970A","2023-05-02 19:00:00 +01:00","2023-05-02 20:00:00 +01:00","NO",4,"µg/m3",1,3
"6475","ES1970A","2023-05-02 20:00:00 +01:00","2023-05-02 21:00:00 +01:00","NO",3,"µg/m3",1,3
"6476","ES1970A","2023-05-02 21:00:00 +01:00","2023-05-02 22:00:00 +01:00","NO",4,"µg/m3",1,3
"6477","ES1970A","2023-05-02 22:00:00 +01:00","2023-05-02 23:00:00 +01:00","NO",3,"µg/m3",1,3
"6478","ES1970A","2023-05-02 23:00:00 +01:00","2023-05-03 00:00:00 +01:00","NO",3,"µg/m3",1,3
"6479","ES1970A","2023-05-03 00:00:00 +01:00","2023-05-03 01:00:00 +01:00","NO",3,"µg/m3",1,3
"6480","ES1970A","2023-05-03 01:00:00 +01:00","2023-05-03 02:00:00 +01:00","NO",3,"µg/m3",1,3
"6481","ES1970A","2023-05-03 02:00:00 +01:00","2023-05-03 03:00:00 +01:00","NO",3,"µg/m3",1,3
"6482","ES1970A","2023-05-03 03:00:00 +01:00","2023-05-03 04:00:00 +01:00","NO",3,"µg/m3",1,3
"6483","ES1970A","2023-05-03 04:00:00 +01:00","2023-05-03 05:00:00 +01:00","NO",3,"µg/m3",1,3
"6484","ES1970A","2023-05-03 05:00:00 +01:00","2023-05-03 06:00:00 +01:00","NO",11,"µg/m3",1,3
"6485","ES1970A","2023-05-03 06:00:00 +01:00","2023-05-03 07:00:00 +01:00","NO",40,"µg/m3",1,3
"6486","ES1970A","2023-05-03 07:00:00 +01:00","2023-05-03 08:00:00 +01:00","NO",40,"µg/m3",1,3
"6487","ES1970A","2023-05-03 08:00:00 +01:00","2023-05-03 09:00:00 +01:00","NO",22,"µg/m3",1,3
"6488","ES1970A","2023-05-03 09:00:00 +01:00","2023-05-03 10:00:00 +01:00","NO",7,"µg/m3",1,3
"6489","ES1970A","2023-05-03 10:00:00 +01:00","2023-05-03 11:00:00 +01:00","NO",5,"µg/m3",1,3
"6490","ES1970A","2023-05-03 11:00:00 +01:00","2023-05-03 12:00:00 +01:00","NO",4,"µg/m3",1,3
"6491","ES1970A","2023-05-03 12:00:00 +01:00","2023-05-03 13:00:00 +01:00","NO",3,"µg/m3",1,3
"6492","ES1970A","2023-05-03 13:00:00 +01:00","2023-05-03 14:00:00 +01:00","NO",4,"µg/m3",1,3
"6493","ES1970A","2023-05-03 14:00:00 +01:00","2023-05-03 15:00:00 +01:00","NO",3,"µg/m3",1,3
"6494","ES1970A","2023-05-03 15:00:00 +01:00","2023-05-03 16:00:00 +01:00","NO",5,"µg/m3",1,3
"6495","ES1970A","2023-05-03 16:00:00 +01:00","2023-05-03 17:00:00 +01:00","NO",5,"µg/m3",1,3
"6496","ES1970A","2023-05-03 17:00:00 +01:00","2023-05-03 18:00:00 +01:00","NO",5,"µg/m3",1,3
"6497","ES1970A","2023-05-03 18:00:00 +01:00","2023-05-03 19:00:00 +01:00","NO",4,"µg/m3",1,3
"6498","ES1970A","2023-05-03 19:00:00 +01:00","2023-05-03 20:00:00 +01:00","NO",4,"µg/m3",1,3
"6499","ES1970A","2023-05-03 20:00:00 +01:00","2023-05-03 21:00:00 +01:00","NO",3,"µg/m3",1,3
"6500","ES1970A","2023-05-03 21:00:00 +01:00","2023-05-03 22:00:00 +01:00","NO",3,"µg/m3",1,3
"6501","ES1970A","2023-05-03 22:00:00 +01:00","2023-05-03 23:00:00 +01:00","NO",3,"µg/m3",1,3
"6502","ES1970A","2023-05-03 23:00:00 +01:00","2023-05-04 00:00:00 +01:00","NO",3,"µg/m3",1,3
"6503","ES1970A","2023-05-04 00:00:00 +01:00","2023-05-04 01:00:00 +01:00","NO",3,"µg/m3",1,3
"6504","ES1970A","2023-05-04 01:00:00 +01:00","2023-05-04 02:00:00 +01:00","NO",3,"µg/m3",1,3
"6505","ES1970A","2023-05-04 02:00:00 +01:00","2023-05-04 03:00:00 +01:00","NO",3,"µg/m3",1,3
"6506","ES1970A","2023-05-04 03:00:00 +01:00","2023-05-04 04:00:00 +01:00","NO",3,"µg/m3",1,3
"6507","ES1970A","2023-05-04 04:00:00 +01:00","2023-05-04 05:00:00 +01:00","NO",3,"µg/m3",1,3
"6508","ES1970A","2023-05-04 05:00:00 +01:00","2023-05-04 06:00:00 +01:00","NO",3,"µg/m3",1,3
"6509","ES1970A","2023-05-04 06:00:00 +01:00","2023-05-04 07:00:00 +01:00","NO",34,"µg/m3",1,3
"6510","ES1970A","2023-05-04 10:00:00 +01:00","2023-05-04 11:00:00 +01:00","NO",9,"µg/m3",1,3
"6511","ES1970A","2023-05-04 11:00:00 +01:00","2023-05-04 12:00:00 +01:00","NO",8,"µg/m3",1,3
"6512","ES1970A","2023-05-04 12:00:00 +01:00","2023-05-04 13:00:00 +01:00","NO",7,"µg/m3",1,3
"6513","ES1970A","2023-05-04 13:00:00 +01:00","2023-05-04 14:00:00 +01:00","NO",7,"µg/m3",1,3
"6514","ES1970A","2023-05-04 14:00:00 +01:00","2023-05-04 15:00:00 +01:00","NO",8,"µg/m3",1,3
"6515","ES1970A","2023-05-04 15:00:00 +01:00","2023-05-04 16:00:00 +01:00","NO",10,"µg/m3",1,3
"6516","ES1970A","2023-05-04 16:00:00 +01:00","2023-05-04 17:00:00 +01:00","NO",7,"µg/m3",1,3
"6517","ES1970A","2023-05-04 17:00:00 +01:00","2023-05-04 18:00:00 +01:00","NO",6,"µg/m3",1,3
"6518","ES1970A","2023-05-04 18:00:00 +01:00","2023-05-04 19:00:00 +01:00","NO",5,"µg/m3",1,3
"6519","ES1970A","2023-05-04 19:00:00 +01:00","2023-05-04 20:00:00 +01:00","NO",3,"µg/m3",1,3
"6520","ES1970A","2023-05-04 20:00:00 +01:00","2023-05-04 21:00:00 +01:00","NO",3,"µg/m3",1,3
"6521","ES1970A","2023-05-04 21:00:00 +01:00","2023-05-04 22:00:00 +01:00","NO",3,"µg/m3",1,3
"6522","ES1970A","2023-05-05 00:00:00 +01:00","2023-05-05 01:00:00 +01:00","NO",3,"µg/m3",1,3
"6523","ES1970A","2023-05-04 22:00:00 +01:00","2023-05-04 23:00:00 +01:00","NO",3,"µg/m3",1,3
"6524","ES1970A","2023-05-04 23:00:00 +01:00","2023-05-05 00:00:00 +01:00","NO",3,"µg/m3",1,3
"6525","ES1970A","2023-05-05 01:00:00 +01:00","2023-05-05 02:00:00 +01:00","NO",3,"µg/m3",1,3
"6526","ES1970A","2023-05-05 02:00:00 +01:00","2023-05-05 03:00:00 +01:00","NO",3,"µg/m3",1,3
"6527","ES1970A","2023-05-05 03:00:00 +01:00","2023-05-05 04:00:00 +01:00","NO",3,"µg/m3",1,3
"6528","ES1970A","2023-05-05 04:00:00 +01:00","2023-05-05 05:00:00 +01:00","NO",3,"µg/m3",1,3
"6529","ES1970A","2023-05-05 05:00:00 +01:00","2023-05-05 06:00:00 +01:00","NO",7,"µg/m3",1,3
"6530","ES1970A","2023-05-05 06:00:00 +01:00","2023-05-05 07:00:00 +01:00","NO",15,"µg/m3",1,3
"6531","ES1970A","2023-05-05 07:00:00 +01:00","2023-05-05 08:00:00 +01:00","NO",16,"µg/m3",1,3
"6532","ES1970A","2023-05-05 08:00:00 +01:00","2023-05-05 09:00:00 +01:00","NO",7,"µg/m3",1,3
"6533","ES1970A","2023-05-05 09:00:00 +01:00","2023-05-05 10:00:00 +01:00","NO",3,"µg/m3",1,3
"6534","ES1970A","2023-05-05 10:00:00 +01:00","2023-05-05 11:00:00 +01:00","NO",4,"µg/m3",1,3
"6535","ES1970A","2023-05-05 11:00:00 +01:00","2023-05-05 12:00:00 +01:00","NO",6,"µg/m3",1,3
"6536","ES1970A","2023-05-05 12:00:00 +01:00","2023-05-05 13:00:00 +01:00","NO",9,"µg/m3",1,3
"6537","ES1970A","2023-05-05 13:00:00 +01:00","2023-05-05 14:00:00 +01:00","NO",8,"µg/m3",1,3
"6538","ES1970A","2023-05-05 14:00:00 +01:00","2023-05-05 15:00:00 +01:00","NO",6,"µg/m3",1,3
"6539","ES1970A","2023-05-05 15:00:00 +01:00","2023-05-05 16:00:00 +01:00","NO",6,"µg/m3",1,3
"6540","ES1970A","2023-05-05 16:00:00 +01:00","2023-05-05 17:00:00 +01:00","NO",6,"µg/m3",1,3
"6541","ES1970A","2023-05-05 17:00:00 +01:00","2023-05-05 18:00:00 +01:00","NO",4,"µg/m3",1,3
"6542","ES1970A","2023-05-05 18:00:00 +01:00","2023-05-05 19:00:00 +01:00","NO",4,"µg/m3",1,3
"6543","ES1970A","2023-05-05 19:00:00 +01:00","2023-05-05 20:00:00 +01:00","NO",3,"µg/m3",1,3
"6544","ES1970A","2023-05-05 20:00:00 +01:00","2023-05-05 21:00:00 +01:00","NO",3,"µg/m3",1,3
"6545","ES1970A","2023-05-05 21:00:00 +01:00","2023-05-05 22:00:00 +01:00","NO",3,"µg/m3",1,3
"6546","ES1970A","2023-05-06 00:00:00 +01:00","2023-05-06 01:00:00 +01:00","NO",3,"µg/m3",1,3
"6547","ES1970A","2023-05-05 22:00:00 +01:00","2023-05-05 23:00:00 +01:00","NO",3,"µg/m3",1,3
"6548","ES1970A","2023-05-05 23:00:00 +01:00","2023-05-06 00:00:00 +01:00","NO",3,"µg/m3",1,3
"6549","ES1970A","2023-05-06 01:00:00 +01:00","2023-05-06 02:00:00 +01:00","NO",3,"µg/m3",1,3
"6550","ES1970A","2023-05-06 02:00:00 +01:00","2023-05-06 03:00:00 +01:00","NO",3,"µg/m3",1,3
"6551","ES1970A","2023-05-06 03:00:00 +01:00","2023-05-06 04:00:00 +01:00","NO",3,"µg/m3",1,3
"6552","ES1970A","2023-05-06 04:00:00 +01:00","2023-05-06 05:00:00 +01:00","NO",3,"µg/m3",1,3
"6553","ES1970A","2023-05-06 05:00:00 +01:00","2023-05-06 06:00:00 +01:00","NO",3,"µg/m3",1,3
"6554","ES1970A","2023-05-06 06:00:00 +01:00","2023-05-06 07:00:00 +01:00","NO",12,"µg/m3",1,3
"6555","ES1970A","2023-05-06 07:00:00 +01:00","2023-05-06 08:00:00 +01:00","NO",9,"µg/m3",1,3
"6556","ES1970A","2023-05-06 08:00:00 +01:00","2023-05-06 09:00:00 +01:00","NO",4,"µg/m3",1,3
"6557","ES1970A","2023-05-06 09:00:00 +01:00","2023-05-06 10:00:00 +01:00","NO",3,"µg/m3",1,3
"6558","ES1970A","2023-05-06 10:00:00 +01:00","2023-05-06 11:00:00 +01:00","NO",5,"µg/m3",1,3
"6559","ES1970A","2023-05-06 11:00:00 +01:00","2023-05-06 12:00:00 +01:00","NO",4,"µg/m3",1,3
"6560","ES2095A","2023-05-01 00:00:00 +01:00","2023-05-01 01:00:00 +01:00","NO",1,"µg/m3",1,3
"6561","ES2095A","2023-05-01 01:00:00 +01:00","2023-05-01 02:00:00 +01:00","NO",1,"µg/m3",1,3
"6562","ES2095A","2023-05-01 02:00:00 +01:00","2023-05-01 03:00:00 +01:00","NO",1,"µg/m3",1,3
"6563","ES2095A","2023-05-01 03:00:00 +01:00","2023-05-01 04:00:00 +01:00","NO",1,"µg/m3",1,3
"6564","ES2095A","2023-05-01 04:00:00 +01:00","2023-05-01 05:00:00 +01:00","NO",1,"µg/m3",1,3
"6565","ES2095A","2023-05-01 05:00:00 +01:00","2023-05-01 06:00:00 +01:00","NO",1,"µg/m3",1,3
"6566","ES2095A","2023-05-01 06:00:00 +01:00","2023-05-01 07:00:00 +01:00","NO",1,"µg/m3",1,3
"6567","ES2095A","2023-05-01 07:00:00 +01:00","2023-05-01 08:00:00 +01:00","NO",3,"µg/m3",1,3
"6568","ES2095A","2023-05-01 08:00:00 +01:00","2023-05-01 09:00:00 +01:00","NO",1,"µg/m3",1,3
"6569","ES2095A","2023-05-01 09:00:00 +01:00","2023-05-01 10:00:00 +01:00","NO",2,"µg/m3",1,3
"6570","ES2095A","2023-05-01 10:00:00 +01:00","2023-05-01 11:00:00 +01:00","NO",2,"µg/m3",1,3
"6571","ES2095A","2023-05-01 11:00:00 +01:00","2023-05-01 12:00:00 +01:00","NO",2,"µg/m3",1,3
"6572","ES2095A","2023-05-01 12:00:00 +01:00","2023-05-01 13:00:00 +01:00","NO",3,"µg/m3",1,3
"6573","ES2095A","2023-05-01 13:00:00 +01:00","2023-05-01 14:00:00 +01:00","NO",3,"µg/m3",1,3
"6574","ES2095A","2023-05-01 14:00:00 +01:00","2023-05-01 15:00:00 +01:00","NO",3,"µg/m3",1,3
